table_name,field_name,language,translation,record_id
stops,stop_desc,el,Κα-Καμπού,341
stops,stop_name,el,Καλαμών - Μετεώρων,342
stops,stop_desc,el,Κα-Μετεώρ,342
stops,stop_name,el,The Mall of Cyprus - Βεργίνας,346
stops,stop_desc,el,Mall-Βεργ,346
stops,stop_name,el,Σταθμός Καραβέλλα,1297
stops,stop_desc,el,ΣταθμΚαραβ,1297
stops,stop_name,el,Πυροσβεστικός Σταθμός 1,1303
stops,stop_desc,el,ΠυροσΣταθμ,1303
stops,stop_name,el,Πυροσβεστικός Σταθμός 2,1352
stops,stop_desc,el,ΠυροσΣταθμ,1352
stops,stop_name,el,Επαρχ. Δικαστήριο Πάφου 2,1910
stops,stop_desc,el,ΕπαΔικΠαφ,1910
stops,stop_name,el,Επαρχ. Δικαστήριο Πάφου 1,1975
stops,stop_desc,el,ΕπαΔικΠαφ,1975
stops,stop_name,el,Στρατηγού Αλεξ. Παπάγου - Ευζώνων,2004
stops,stop_desc,el,ΣτΑλΠα-Ευ,2004
stops,stop_name,el,Ολυμπιακό Κολυμβητήριο 1,2751
stops,stop_desc,el,ΟλυμπΚολυμ,2751
stops,stop_name,el,Λεωφ. Λουκή Ακρίτα - Υπουργείο Γεωργίας 1,2753
stops,stop_desc,el,ΛΑκ-ΥπΓε,2753
stops,stop_name,el,Λεωφ. Λουκή Ακρίτα - Υπουργείο Γεωργίας 2,2754
stops,stop_desc,el,ΛΑκ-ΥπΓε,2754
stops,stop_name,el,Χίλωνος - Μιχαήλ Παρίδη,2788
stops,stop_desc,el,Χι-ΜιΠα,2788
stops,stop_name,el,Λεωφ. Δημοσθένη Σεβέρη - Υπουργείο Εσωτερικών,2839
stops,stop_desc,el,ΔηΣε-ΥπΕσ,2839
stops,stop_name,el,Υπουργείο Εξωτερικών,2844
stops,stop_desc,el,ΥπουρΕξωτε,2844
stops,stop_name,el,Λεωφ. Δημοσθένη Σεβέρη - Απελλή,2845
stops,stop_desc,el,ΛεΔηΣε-Απ,2845
stops,stop_name,el,Πανεπιστήμιο Κύπρου - Ωκεανογραφικό Κέντρο,3110
stops,stop_desc,el,ΠαΚυ-ΩκΚε,3110
stops,stop_name,el,Πανεπιστήμιο Κύπρου - Σύγκλητος,3111
stops,stop_desc,el,ΠαΚυ-Συ,3111
stops,stop_name,el,Πανεπιστήμιο Κύπρου -Βόρεια Είσοδος,3156
stops,stop_desc,el,ΠαΚυ-ΒΕι,3156
stops,stop_name,el,Αθαλάσσης - Στρατόπεδο,3330
stops,stop_desc,el,Αθα-Στρ,3330
stops,stop_name,el,Νέο Λιμάνι - Αίθουσα,3906
stops,stop_desc,el,ΝεΛι-Αι,3906
stops,stop_name,el,Λεωφ.Ομόνοιας - Οπτικού Νικολαΐδη,3907
stops,stop_desc,el,Λε-ΟπΝι,3907
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Κοινωνικές Ασφαλίσεις,3910
stops,stop_desc,el,ΦρΡο-ΚοΑσ,3910
stops,stop_name,el,Τζελάλ Μπαγιάρ - Εκκλησία Αγίου Αντωνίου 2,3913
stops,stop_desc,el,ΤζΜπ-ΕκΑΑν,3913
stops,stop_name,el,Σπύρου Αραούζου - Εκκλησία Αγίας Νάπας,3916
stops,stop_desc,el,ΣπΑρ-ΕκΑΝ,3916
stops,stop_name,el,28 Οκτωβρίου - Σωτήρη Μιχαηλίδη,3919
stops,stop_desc,el,28Οκ-ΣωΜι,3919
stops,stop_name,el,28 Οκτωβρίου - Debenhams 2,3922
stops,stop_desc,el,28Οκ-De,3922
stops,stop_name,el,Βασιλέως Γεωργίου Α´ - Αμπελακίων,3928
stops,stop_desc,el,ΒαΓεΑ-Αμ,3928
stops,stop_name,el,Λεωφ. Αμαθούντος - Ξενοδοχείο Hawaii,3944
stops,stop_desc,el,ΛεΑμ-ΞεHa,3944
stops,stop_name,el,Παράδρομος Αμαθούντος - Ξενοδοχείο Grand Resort,3949
stops,stop_desc,el,ΠαΑμ-ΞεGRe,3949
stops,stop_name,el,Βασιλέως Γεωργίου Α´ - Αμερικάνας,3963
stops,stop_desc,el,ΒαΓεΑ-Αμ,3963
stops,stop_name,el,28 Οκτωβρίου - Debenhams 1,3968
stops,stop_desc,el,28Οκ-De,3968
stops,stop_name,el,28 Οκτωβρίου - Ζωολογικός Κήπος,3971
stops,stop_desc,el,28Οκ-ΖωΚη,3971
stops,stop_name,el,Σπύρου Αραούζου - Χώρος Στάθμευσης Μόλου,3974
stops,stop_desc,el,ΣπΑρ-ΧΣτΜ,3974
stops,stop_name,el,Τζελάλ Μπαγιάρ - Εκκλησία Αγίου Αντωνίου 1,3975
stops,stop_desc,el,ΤζΜπ-ΕκΑΑν,3975
stops,stop_name,el,Φραγκλίνου Ρούσβελτ - Συνεργατισμού,3978
stops,stop_desc,el,ΦρΡο-Συ,3978
stops,stop_name,el,Λεωφ. Ομόνοιας - Τσιφλικουδιών,3980
stops,stop_desc,el,Λεω-Τσι,3980
stops,stop_name,el,Επισκοπιάνα,4026
stops,stop_desc,el,Επισκοπιαν,4026
stops,stop_name,el,Θεόδωρου Ποταμιάνου - Κυκλικός Κόμβος Τροόδους 1,4738
stops,stop_desc,el,ΘεΠο-ΚυΚοΤ,4738
stops,stop_name,el,Θεόδωρου Ποταμιάνου - Κυκλικός Κόμβος Τροόδους 2,4739
stops,stop_desc,el,ΘεΠο-ΚυΚοΤ,4739
stops,stop_name,el,Εκκλησία Αγίου Γεωργίου Χαβούζας 1,4864
stops,stop_desc,el,ΕκΑγΓεΧα,4864
stops,stop_name,el,Εκκλησία Αγίου Γεωργίου Χαβούζας 2,4865
stops,stop_desc,el,ΕκΑγΓεΧα,4865
stops,stop_name,el,Μιχαήλ Ζαβού - Δημήτρη Λάγιου 1,5097
stops,stop_desc,el,ΜιΖα-ΔηΛα,5097
stops,stop_name,el,Μιχαήλ Ζαβού - Δημήτρη Λάγιου 2,5098
stops,stop_desc,el,ΜιΖα-ΔηΛα,5098
stops,stop_name,el,Μεσολογγίου - Γεωργίου Γρίβα Διγενή 2,5213
stops,stop_desc,el,Με-ΓεΓρΔι,5213
stops,stop_name,el,Αρχιεπ. Λεοντίου Α´ - Παλαιό Νοσοκομείο,5258
stops,stop_desc,el,ΑρΛεΑ-ΠαΝο,5258
stops,stop_name,el,Λεωφ. Αποστόλου Παύλου - Κυριάκου Νικολάου,5559
stops,stop_desc,el,ΑπΠα-ΚυΝι,5559
stops,stop_name,el,Λεωφ. Κρύου Νερού - Ξενοδοχείο Marina 2,5602
stops,stop_desc,el,ΚΝ-ΞεMa,5602
stops,stop_name,el,Λεωφ. Κρύου Νερού - Ξενοδοχείο Marina 1 ,5603
stops,stop_desc,el,ΚΝ-ΞεMa,5603
stops,stop_name,el,Πρωταρά - Παραλία Βρυσί,5622
stops,stop_desc,el,Πρ-ΠαΒρ,5622
stops,stop_name,el,Σταθμός Πλατείας Παραλιμνίου,5683
stops,stop_desc,el,ΣταΠλατΑμμ,5683
stops,stop_name,el,Μοναστήρι Αγίας Νάπας 1,5847
stops,stop_desc,el,ΠλαΑγιΝαπ,5847
stops,stop_name,el,Μοναστήρι Αγίας Νάπας 2,5848
stops,stop_desc,el,ΠλαΑγιΝαπ,5848
stops,stop_name,el,Λεωφ. Νησί - Καταλύμματα,5849
stops,stop_desc,el,ΛεΝη-Κα,5849
stops,stop_name,el,Λεωφ. Νησί - Γιούρι Γκαγκάριν,5850
stops,stop_desc,el,ΛεΝη-ΓιΓκ,5850
stops,stop_name,el,Λεωφ. Νησί - Ισαάκ και Σολωμού,5853
stops,stop_desc,el,Ν-ΙκΣο,5853
stops,stop_name,el,Λεωφ. Νησί - Βαθειάς Γωνιάς,5854
stops,stop_desc,el,ΛεΝη-ΒαΓω,5854
stops,stop_name,el,Λεωφ. Νησί - Ασπροβούνου,5856
stops,stop_desc,el,ΛεΝη-Ασ,5856
stops,stop_name,el,Παραλία Νήσι Μπέι 1,5858
stops,stop_desc,el,ΠαρNisBay,5858
stops,stop_name,el,Παραλία Νήσι Μπέι 2,5859
stops,stop_desc,el,ΠαρNisBay,5859
stops,stop_name,el,Παραλία Μακρόνησος 2,5862
stops,stop_desc,el,ΠαραλΜακρο,5862
stops,stop_name,el,Αγίας Θέκλας - Υδροπάρκο 1,5867
stops,stop_desc,el,ΥδρΑγιΝαπ,5867
stops,stop_name,el,Αγίας Θέκλας - Υδροπάρκο 2,5901
stops,stop_desc,el,ΥδρΑγιΝαπ,5901
stops,stop_name,el,Δήμητρας,6101
stops,stop_desc,el,Δημητρας,6101
stops,stop_name,el,Παλιό Νοσοκομείο,6102
stops,stop_desc,el,ΠαλιοΝοσοκ,6102
stops,stop_name,el,Φοινικούδες - Μαρίνα Λάρνακας,6104
stops,stop_desc,el,Φο-ΜαΛα,6104
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Αράχοβας,6167
stops,stop_desc,el,ΝκΔεΠα-Αρ,6167
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Καλύμνου,6171
stops,stop_desc,el,ΝκΔεΠα-Κα,6171
stops,stop_name,el,Δημοτική Βιβλιοθήκη 1,6172
stops,stop_desc,el,ΔημοτΒιβλι,6172
stops,stop_name,el,Λεωφ. Λεμεσού - Μακεδονίας 2,6178
stops,stop_desc,el,ΛεΛε-Μα,6178
stops,stop_name,el,Λεωφ. Λεμεσού - Μακεδονίας 1,6179
stops,stop_desc,el,ΛεΛε-Μα,6179
stops,stop_name,el,Λεωφ. Ακροπόλεως - Λεωφ. Αθηνών 2,6279
stops,stop_desc,el,ΛεΑκ-ΛεΑθ,6279
stops,stop_name,el,Λεωφ. Ακροπόλεως - Λεωφ. Αθηνών 1,6280
stops,stop_desc,el,ΛεΑκ-ΛεΑθ,6280
stops,stop_name,el,Λεωφ. Ακροπόλεως - Βιομηχ. Αραδίππου,6284
stops,stop_desc,el,ΛεΑκ-ΒιΑρ,6284
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Αρχιεπ. Μακαρίου Γ´,6285
stops,stop_desc,el,Ελ-ΑρΜαΓ,6285
stops,stop_name,el,Λεωφ. Ελευθερίας - Πετράκη Γιάλλουρου,6286
stops,stop_desc,el,ΛεΕλ-ΠεΓι,6286
stops,stop_name,el,Παγκύπριο Λύκειο,6345
stops,stop_desc,el,ΠαγκυΛυκει,6345
stops,stop_name,el,Λεωφ. Γ. Γρίβα Διγενή - Εκκλησία Αγ. Γεωργίου 1,6367
stops,stop_desc,el,ΓΓΔι-ΕκΑΓε,6367
stops,stop_name,el,Λεωφ. Νίκου και Δέσποινας Παττίχη - Ι. Κονδυλάκη,6370
stops,stop_desc,el,ΝκΔεΠα-ΙΚο,6370
stops,stop_name,el,Δημοτική Βιβλιοθήκη 2,6372
stops,stop_desc,el,ΔημοτΒιβλι,6372
stops,stop_name,el,Λεωφ. Γ. Γρίβα Διγενή - Εκκλησία Αγ. Γεωργίου 2,6393
stops,stop_desc,el,ΓΓΔι-ΕκΑΓε,6393
stops,stop_name,el,Ξενοδοχείο Princess 2,6417
stops,stop_desc,el,ΞενοδPrinc,6417
stops,stop_name,el,Πυροσβεστικός Σταθμός Ορόκλινης 1,6418
stops,stop_desc,el,ΠυρΣταΟρο,6418
stops,stop_name,el,Πυροσβεστικός Σταθμός Ορόκλινης 2,6427
stops,stop_desc,el,ΠυρΣταΟρο,6427
stops,stop_name,el,Ξενοδοχείο Princess 1,6429
stops,stop_desc,el,ΞενοδPrinc,6429
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Φιλιου Τσιγαριδη 2,6497
stops,stop_desc,el,ΑρΜαΓ-ΦιΤσ,6497
stops,stop_name,el,Λεωφ. Αμμοχώστου - Κατίνας Παξινού,6555
stops,stop_desc,el,ΛεΑμ-ΚαΠα,6555
stops,stop_name,el,Λεωφ. Αμμοχώστου - Θέτιδος,6556
stops,stop_desc,el,ΛεΑμ-Θε,6556
stops,stop_name,el,Τάσσου Παπαδόπουλου - Αριστοτέλη Βαλαωρίτη,6595
stops,stop_desc,el,ΤαΠα-ΑρΒα,6595
stops,stop_name,el,Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Φιλιου Τσιγαριδη 1,6597
stops,stop_desc,el,ΑρΜαΓ-ΦιΤσ,6597
stops,stop_name,el,Τάσσου Παπαδόπουλου - Αντιόπης,6601
stops,stop_desc,el,ΤαΠα-Αν,6601
stops,stop_name,el,Λεωφ. Ακροπόλεως - Lordos - Sandy - Golden Bay,6656
stops,stop_desc,el,Ακ-Lo-S-Go,6656
stops,stop_name,el,Λεωφ. Ακροπόλεως - Ξενοδοχείο Lordos,6665
stops,stop_desc,el,ΛεΑκ-ΞεLo,6665
stops,stop_name,el,Λεωφ. Ελευθερίας - Λεωφ. Ελλάδος,6869
stops,stop_desc,el,ΛεΕλ-ΛεΕλ,6869
stops,stop_name,el,Σταθμός Λεωφορείων Αλάμπρας,7060
stops,stop_desc,el,ΣταΛεωΑλα,7060
stops,stop_name,el,Στάδιο Στέλιου Κυριακίδη,7073
stops,stop_desc,el,ΣταΣτεΚυρ,7073
stops,stop_name,el,Λεωφ. Δημοκρατίας - Ανδρέα Ευαγόρου,7074
stops,stop_desc,el,ΛεΔη-ΑνΕυ,7074
stops,stop_name,el,Λεωφ. Δημοκρατίας - Θηβών,7078
stops,stop_desc,el,ΛεΔη-Θη,7078
stops,stop_name,el,Λεωφ. Δημοκρατίας - Ανδρέα Θεοδοσίου,7090
stops,stop_desc,el,ΛεΔη-ΑνΘε,7090
stops,stop_name,el,Αρχιεπ. Λεοντίου Α´ - Intercity,7186
stops,stop_desc,el,ΑρΛεΑ-In,7186
stops,stop_name,el,Νεολιθικός Οικισμός Χοιροκοιτίας (ΟΑΣΙΣ) ,7194
stops,stop_desc,el,ΝεοΟικΧοι2,7194
stops,stop_name,el, Φυτωρίου - Ραδιοσταθμός,7336
stops,stop_desc,el, Φυτ-ΡαδΣτ,7336
stops,stop_name,el,ΑΗΚ Πάφου,7525
stops,stop_desc,el,ΑΗΚΠαφου,7525
stops,stop_name,el,Γενικό Νοσοκομείο Λευκωσίας - Intercity,7973
stops,stop_desc,el,ΓεΝοΛευ-IN,7973
stops,stop_name,el,Νέος Κεντρικός Σταθμός Αμμοχώστου,7994
stops,stop_desc,el,ΝΚεΣταΑμμ,7994
stops,stop_name,el,Δημαρχείο Παραλιμνίου,8010
stops,stop_desc,el,ΔημαΠαρ,8010
stops,stop_name,el,Τσίρειο Στάδιο 1,8018
stops,stop_desc,el,ΤσιρΣταδιο,8018
stops,stop_name,el,Τσίρειο Στάδιο 2,8019
stops,stop_desc,el,ΤσιρΣταδιο,8019
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277260
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,15277261
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277262
trips,trip_headsign,el,ΒΟΡΕΙΑ ΛΕΜΕΣΟΣ,15277263
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277264
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277265
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277266
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277267
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277268
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277269
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277270
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277271
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277272
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277273
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277274
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15277275
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277276
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15277277
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277278
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277279
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277280
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277281
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277282
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277283
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277284
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277285
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277286
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277287
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277288
trips,trip_headsign,el,AΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277289
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277290
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277291
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277292
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277293
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277294
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277295
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277296
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277297
trips,trip_headsign,el,ΠΑΦΟΣ,15277298
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277299
trips,trip_headsign,el,ΠΑΦΟΣ,15277300
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277301
trips,trip_headsign,el,ΠΑΦΟΣ,15277302
trips,trip_headsign,el,ΠΑΡΑΛΙΜΝΙ,15277303
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277304
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277305
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277306
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277307
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277308
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277309
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277310
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277311
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277312
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277313
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277314
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277315
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277316
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277317
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277318
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277319
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277320
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277321
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277322
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277323
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277324
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277325
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277326
trips,trip_headsign,el,ΠΑΦΟΣ,15277327
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277328
trips,trip_headsign,el,ΠΑΦΟΣ,15277329
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277330
trips,trip_headsign,el,ΠΑΦΟΣ,15277331
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277332
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277333
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277334
trips,trip_headsign,el,ΛΑΡΝΑΚΑ,15277335
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277336
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277337
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277338
trips,trip_headsign,el,ΑΓ.ΝΑΠΑ-ΠΑΡΑΛΙΜΝΙ,15277339
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277340
trips,trip_headsign,el,ΠΑΦΟΣ,15277341
trips,trip_headsign,el,ΛΕΥΚΩΣΙΑ,15277342
trips,trip_headsign,el,ΠΑΦΟΣ,15277343
trips,trip_headsign,el,ΠΑΦΟΣ,15277344
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277345
trips,trip_headsign,el,ΠΑΦΟΣ,15277346
trips,trip_headsign,el,ΛΕΜΕΣΟΣ,15277347
