shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
50040011,34.9164003945042,33.604532563265,64
50040011,34.9161688901529,33.6039397094936,65
50040011,34.9158480816965,33.6031710487784,66
50040011,34.915168538473,33.6020056736144,67
50040011,34.9150613638163,33.6017968944228,68
50040011,34.915025187118,33.6018185247664,69
50040011,34.9149890646291,33.6018292083016,70
50040011,34.9149529421392,33.6018398918277,71
50040011,34.9149259451447,33.6018287475992,72
50040011,34.9148898768675,33.6018284843413,73
50040011,34.9148539170133,33.6018063275407,74
50040011,34.9148179571545,33.6017841707595,75
50040011,34.9147910143609,33.6017620798047,76
50040011,34.914764125767,33.6017290421045,77
50040011,34.9147463084335,33.6016851234679,78
50040011,34.9147284910838,33.60164120485,79
50040011,34.914719690788,33.6015973520396,80
50040011,34.9147198533582,33.6015645117767,81
50040011,34.9147200701046,33.601520724759,82
50040011,34.9147202326541,33.6014878844955,83
50040011,34.9147294122649,33.6014551100048,84
50040011,34.9147119740306,33.6013345641688,85
50040011,34.9146674844643,33.6012138211419,86
50040011,34.9145601459965,33.6010378844405,87
50040011,34.913386695297,33.5994529669831,88
50040011,34.9128139189195,33.598573051285,89
50040011,34.9125280131239,33.5980345797735,90
50040011,34.9121804380728,33.5972001011446,91
50040011,34.9120916655179,33.5969148413541,92
50040011,34.9119939826826,33.5966076241255,93
50040011,34.9112938060502,33.5941176578958,94
50040011,34.9111703481686,33.5935475409034,95
50040011,34.9110072981584,33.5918496346116,96
50040011,34.9108491987861,33.5909837151852,97
50040011,34.9107263641906,33.590282250792,98
50040011,34.9100308705166,33.5867962742306,99
50040011,34.9097317840523,33.5852397434274,100
50040011,34.9095279727349,33.584493937038,101
50040011,34.9084890336132,33.5811369954224,102
50040011,34.9082941617055,33.580402219487,103
50040011,34.9081362411644,33.5794816197609,104
50040011,34.9080686932084,33.5785178723351,105
50040011,34.9080784917753,33.5783537468081,106
50040011,34.908090424346,33.5777408384852,107
50040011,34.9083572794123,33.5747105765167,108
50040011,34.9083949003074,33.5743824488161,109
50040011,34.9084068128776,33.5737695372798,110
50040011,34.9084313505834,33.5723904698689,111
50040011,34.9083749756186,33.5709561096885,112
50040011,34.9081935746363,33.5692581766772,113
50040011,34.9080892627287,33.5684255385405,114
50040011,34.9080182005392,33.5681951768475,115
50040011,34.9079467798102,33.5680414369932,116
50040011,34.907793846625,33.5679637599303,117
50040011,34.9077310847307,33.5678867040199,118
50040011,34.9076685273343,33.5677658646888,119
50040011,34.9076328678437,33.5676780493588,120
50040011,34.9076252818835,33.5673715026797,121
50040011,34.9076890660454,33.567229640343,122
50040011,34.9077436286026,33.5671314993693,123
50040011,34.9075394504166,33.5664404835422,124
50040011,34.9073987448802,33.5656732830824,125
50040011,34.9072545570774,33.5637129273186,126
50040011,34.9071095279717,33.5619277111129,127
50040011,34.9069362605788,33.5603940705436,128
50040011,34.9066538618322,33.5590567267846,129
50040011,34.9062264202909,33.5578826021282,130
50040011,34.9056102586999,33.5565649182446,131
50040011,34.9048676923404,33.5552792407493,132
50040011,34.9038482726775,33.5534006571781,133
50040011,34.9030612822572,33.5519614993946,134
50040011,34.9024723051073,33.5506003094022,135
50040011,34.9012409905608,33.5477025068661,136
50040011,34.9001082061007,33.544936784234,137
50040011,34.8995186106035,33.5436960856631,138
50040011,34.8984722009165,33.5417628642883,139
50040011,34.8972729535881,33.5397192432112,140
50040011,34.8965654499006,33.5386201371589,141
50040011,34.8954910362033,33.5368838706981,142
50040011,34.8949282155912,33.5356872510546,143
50040011,34.8936227703604,33.5331615659243,144
50040011,34.8928715086909,33.5317448980232,145
50040011,34.8913247056939,33.5287143620875,146
50040011,34.8893939150196,33.5247950429311,147
50040011,34.8886958562687,33.5235649047153,148
50040011,34.8874688692225,33.5216091634311,149
50040011,34.8863389335986,33.5201465459835,150
50040011,34.8826434987401,33.5155053371633,151
50040011,34.8801319891892,33.5123381813526,152
50040011,34.8788943289146,33.5107329028955,153
50040011,34.8764542352544,33.5077087234562,154
50040011,34.8748313180202,33.5054884775326,155
50040011,34.8735161690377,33.502974767393,156
50040011,34.8718098728617,33.4990801350544,157
50040011,34.8702382193627,33.4953068250298,158
50040011,34.8690942737606,33.4927725554986,159
50040011,34.8617771365167,33.475640311737,160
50040011,34.8611246810922,33.4741486990017,161
50040011,34.8602072908199,33.4712115138872,162
50040011,34.8598183105377,33.4691963444039,163
50040011,34.859275160675,33.4650470450129,164
50040011,34.8585117335467,33.4594962783038,165
50040011,34.8580863653483,33.4575138219838,166
50040011,34.8573451518842,33.4555843429137,167
50040011,34.8560822459317,33.4532910320183,168
50040011,34.8540647947625,33.4501951118503,169
50040011,34.8526846800305,33.4478685220671,170
50040011,34.8499435445031,33.4428875182297,171
50040011,34.8461265183156,33.4361182257834,172
50040011,34.8437527837305,33.431654001111,173
50040011,34.8414339470282,33.4269168777251,174
50040011,34.8398861266965,33.4234198755399,175
50040011,34.8378993671646,33.4190458088807,176
50040011,34.8361186933437,33.4150120275775,177
50040011,34.8331736087433,33.4085994224416,178
50040011,34.8323951003781,33.406802014259,179
50040011,34.8314642508389,33.4047086156133,180
50040011,34.8308569437432,33.4029339872962,181
50040011,34.8308968113883,33.4017858847512,182
50040011,34.8312531077955,33.4003877809254,183
50040011,34.8317521963816,33.3994387410229,184
50040011,34.8324851227464,33.3986767345689,185
50040011,34.8338686609024,33.39750225575,186
50040011,34.8350171632261,33.3965015987839,187
50040011,34.8353706612647,33.3959455191159,188
50040011,34.8358870043365,33.3952261609149,189
50040011,34.8362330748243,33.3941778754055,190
50040011,34.8362989936954,33.3933141762457,191
50040011,34.8361769852876,33.3920011725034,192
50040011,34.8355421953072,33.3903029628482,193
50040011,34.8353185116239,33.3897550696969,194
50040011,34.8346298641487,33.3879691488337,195
50040011,34.834164924892,33.3867201955634,196
50040011,34.8334749859832,33.3853280330435,197
50040011,34.8329549817846,33.384374140163,198
50040011,34.8318781927872,33.3826849462624,199
50040011,34.8311239185831,33.3816643900524,200
50040011,34.8303154964201,33.3806545393979,201
50040011,34.829380854811,33.379633193264,202
50040011,34.8287245550569,33.3789959001149,203
50040011,34.8272499016711,33.3776331188255,204
50040011,34.8248851340826,33.3754133786749,205
50040011,34.8243368529818,33.3748313196916,206
50040011,34.8236269599454,33.3740188979867,207
50040011,34.8230611067009,33.3732836859169,208
50040011,34.8229802845249,33.3731739700238,209
50040011,34.822279932924,33.3721866583095,210
50040011,34.8220376635546,33.3717919084763,211
50040011,34.8217057850017,33.3712108644475,212
50040011,34.8195268694925,33.3671333919839,213
50040011,34.8187288205039,33.3656318156978,214
50040011,34.8159487842815,33.3604585903471,215
50040011,34.8153837843705,33.3594064533043,216
50040011,34.8141012930283,33.3570172810412,217
50040011,34.8128008145498,33.3545953043502,218
50040011,34.8125227351552,33.3540911604495,219
50040011,34.8120648108586,33.3534113126104,220
50040011,34.8116335866544,33.3528518560683,221
50040011,34.8109506277517,33.3520289289071,222
50040011,34.8102133368963,33.3512823189792,223
50040011,34.8097095839905,33.3508537793857,224
50040011,34.8090976503112,33.350413853792,225
50040011,34.8079452901019,33.3497529871206,226
50040011,34.8070446960846,33.3493446602851,227
50040011,34.8059004068746,33.349011845504,228
50040011,34.8046836313535,33.3487989947133,229
50040011,34.8005543996776,33.3484973647246,230
50040011,34.7997342075302,33.3483517962288,231
50040011,34.7993106944691,33.3482406946267,232
50040011,34.7988233075078,33.3483916923744,233
50040011,34.7986155590354,33.3485110695118,234
50040011,34.7983530785236,33.3488488533229,235
50040011,34.7981912634025,33.3486732619138,236
50040011,34.7978575505127,33.3486937205756,237
50040011,34.7977584511439,33.3486605079172,238
50040011,34.7974619353391,33.348287579564,239
50040011,34.7971567756991,33.347783436861,240
50040011,34.7969769862677,33.3475859112386,241
50040011,34.7959327873897,33.3469365666902,242
50040011,34.7945013884081,33.346088855037,243
50040011,34.7926196306857,33.3450534666512,244
50040011,34.7915028124081,33.3445678514057,245
50040011,34.790746046395,33.3443132933848,246
50040011,34.7899800767384,33.3441242865313,247
50040011,34.7890515737939,33.3440111230752,248
50040011,34.7878252429125,33.3439841699583,249
50040011,34.7831622180713,33.3442927080409,250
50040011,34.7825581006194,33.3442683384068,251
50040011,34.7819000938121,33.3441672373004,252
50040011,34.7809900263021,33.3439120769962,253
50040011,34.7801344647321,33.3435150651418,254
50040011,34.7794413726418,33.3430640872549,255
50040011,34.7787307355491,33.3424381756692,256
50040011,34.7785868226437,33.3423064297031,257
50040011,34.777391038497,33.3410337129371,258
50040011,34.7761773883502,33.3396953859807,259
50040011,34.7751968132833,33.3388498472074,260
50040011,34.7738736535247,33.3379701455983,261
50040011,34.7721268099314,33.3370341072322,262
50040011,34.7706679189322,33.336317840727,263
50040011,34.7702358271976,33.3360428833465,264
50040011,34.7695337482399,33.3355701298278,265
50040011,34.7687779524439,33.3349551034036,266
50040011,34.7680494763101,33.3342418473761,267
50040011,34.7635809023963,33.3293830391665,268
50040011,34.7600113857166,33.325467981669,269
50040011,34.7586632816191,33.3237581325971,270
50040011,34.7580794838331,33.3228708005598,271
50040011,34.7571456935812,33.3213374612174,272
50040011,34.7562753229118,33.3196842111114,273
50040011,34.7556926668477,33.3183489606267,274
50040011,34.7553610672477,33.3175609996832,275
50040011,34.7548863726603,33.3163135996703,276
50040011,34.7541516213573,33.3144970706223,277
50040011,34.7540081846874,33.3141687453317,278
50040011,34.7535604799754,33.3129324127953,279
50040011,34.7533274790971,33.3123633839002,280
50040011,34.7521450652479,33.3092560029879,281
50040011,34.7485608962684,33.3000872118069,282
50040011,34.7460336440986,33.2936213934759,283
50040011,34.7455317539439,33.2923304745141,284
50040011,34.7451101995484,33.2913785243677,285
50040011,34.7445804512263,33.2904152804048,286
50040011,34.7440413138889,33.2896049624313,287
50040011,34.7435288614307,33.2889476933582,288
50040011,34.7427913245325,33.2881367063565,289
50040011,34.7420715081689,33.2874568889966,290
50040011,34.7413784322744,33.2869082686165,291
50040011,34.7408922216228,33.2865897821658,292
50040011,34.7403158842848,33.2862491400864,293
50040011,34.7394512097475,33.2858091922352,294
50040011,34.7348120886074,33.2836522067577,295
50040011,34.7337404529106,33.2830149883957,296
50040011,34.732669193326,33.2822139390758,297
50040011,34.7317332950844,33.2813696768081,298
50040011,34.7309506922187,33.2805259515784,299
50040011,34.7302492178659,33.2796934385037,300
50040011,34.729413296233,33.2785000347616,301
50040011,34.7283256859641,33.2769453659992,302
50040011,34.7274987298991,33.275762969955,303
50040011,34.7257097860518,33.273277658273,304
50040011,34.7237051893113,33.2704203999883,305
50040011,34.7227612998317,33.2690739264314,306
50040011,34.7222309384867,33.2683076763471,307
50040011,34.7217547267374,33.2675197668447,308
50040011,34.7213597413642,33.2666993619283,309
50040011,34.7210368686396,33.2658901173807,310
50040011,34.7206073436253,33.2643597084599,311
50040011,34.7204289047873,33.2634744870681,312
50040011,34.7203055068803,33.2621525781985,313
50040011,34.7202893014317,33.2613006399193,314
50040011,34.7203638743794,33.2601650239639,315
50040011,34.7204280006942,33.2596955939342,316
50040011,34.7206014990795,33.258680420937,317
50040011,34.7208742537261,33.2576327864668,318
50040011,34.7219989308483,33.2545563116603,319
50040011,34.7238854229673,33.2493413274051,320
50040011,34.724955475304,33.2464173778151,321
50040011,34.7254633120815,33.2450099060845,322
50040011,34.7259616778469,33.2438208369476,323
50040011,34.7262787185594,33.2431118103335,324
50040011,34.729610477516,33.236404004962,325
50040011,34.7309050983583,33.2337752399487,326
50040011,34.7311495412836,33.233273467165,327
50040011,34.7313396667719,33.2328807700555,328
50040011,34.7314665623838,33.2325425096298,329
50040011,34.7316659114059,33.2320406037858,330
50040011,34.7319831532193,33.2311894826551,331
50040011,34.7322370374673,33.2304583345432,332
50040011,34.7324549492567,33.229672466215,333
50040011,34.732700565582,33.2285371254281,334
50040011,34.7329198718705,33.2269975436847,335
50040011,34.7335635876083,33.2202049571722,336
50040011,34.7336283869536,33.2192766403594,337
50040011,34.7336390725986,33.2183481797505,338
50040011,34.7335598463072,33.2172665559753,339
50040011,34.7334350753917,33.2164360531886,340
50040011,34.7332563081465,33.2155398725601,341
50040011,34.7329514778694,33.2145341367578,342
50040011,34.7324845681104,33.2133859892417,343
50040011,34.7322240080988,33.2128391588748,344
50040011,34.731810409798,33.2121390163879,345
50040011,34.731162743092,33.2112089002216,346
50040011,34.7306947453523,33.2106724820728,347
50040011,34.7295603138012,33.2096210087389,348
50040011,34.7291280423968,33.2092813104108,349
50040011,34.7286776407473,33.2089961837456,350
50040011,34.7249475778514,33.2070535564049,351
50040011,34.7242451725583,33.2064729303827,352
50040011,34.7237320457465,33.2059473939509,353
50040011,34.7233631644808,33.2054440649113,354
50040011,34.7228864898753,33.2046892686472,355
50040011,34.722446247172,33.2037161319189,356
50040011,34.7222040244685,33.2029619268443,357
50040011,34.7221324093418,33.2026450170715,358
50040011,34.7221055375689,33.2025357326571,359
50040011,34.7219894481487,33.2018473717672,360
50040011,34.7219805389051,33.2017818189031,361
50040011,34.7218547416536,33.2015084669724,362
50040011,34.7216115499883,33.2013331278146,363
50040011,34.7210526268366,33.2012225554844,364
50040011,34.7208362537371,33.2011892661229,365
50040011,34.7209721334038,33.200818256232,366
50040011,34.721063084624,33.200348840961,367
50040011,34.7210637843458,33.1999228944577,368
50040011,34.7210644110333,33.1995406347627,369
50040011,34.721094065685,33.1979461300981,370
50040011,34.7211705263249,33.1952704803033,371
50040011,34.7211463826714,33.1934464895041,372
50040011,34.7208071377098,33.1912722777855,373
50040011,34.7205567918497,33.189895569084,374
50040011,34.7202789203184,33.1888136906651,375
50040011,34.7193269162861,33.1862886547728,376
50040011,34.7185093680035,33.1842663592875,377
50040011,34.7175033902001,33.1815884130999,378
50040011,34.7171892599957,33.1805829720231,379
50040011,34.7169383266515,33.1795230691001,380
50040011,34.7166790053325,33.1780263074684,381
50040011,34.7165179104295,33.1771850332347,382
50040011,34.7164465924268,33.1766169814967,383
50040011,34.7160982003961,33.1743228095664,384
50040011,34.7158567112461,33.172924405896,385
50040011,34.7154440517855,33.1713946047106,386
50040011,34.7149947835081,33.1702360563766,387
50040011,34.7147339370078,33.1697550012574,388
50040011,34.7144734978866,33.1689790859916,389
50040011,34.7142853320643,33.1681050341327,390
50040011,34.7141800079353,33.1659970968486,391
50040011,34.7140271359167,33.1656800873076,392
50040011,34.7138922987243,33.1653631148297,393
50040011,34.713811685992,33.1649588846817,394
50040011,34.7138118190209,33.1648605977223,395
50040011,34.7138119224331,33.164784152309,396
50040011,34.7138301204999,33.1646640595484,397
50040011,34.7139206379927,33.1644130601645,398
50040011,34.7140925654309,33.1639765668231,399
50040011,34.7141560426941,33.163714591758,400
50040011,34.7142198268401,33.1632232789078,401
50040011,34.7142562928114,33.1629284872946,402
50040011,34.7142836381762,33.1627101236222,403
50040011,34.7143200883488,33.1624262523938,404
50040011,34.7143386184346,33.1620549789612,405
50040011,34.7143570169214,33.1617819929786,406
50040011,34.7143396906275,33.1612468364777,407
50040011,34.7143312068834,33.160842747761,408
50040011,34.7142954524907,33.1606024194649,409
50040011,34.7143317252487,33.1604495973806,410
50040011,34.7144400829808,33.1603405977936,411
50040011,34.7144510178295,33.1588772199521,412
50040011,34.7143907496196,33.1566710869199,413
50040011,34.7143647326063,33.1558628929628,414
50040011,34.714337972269,33.1556335044137,415
50040011,34.7142759880251,33.1547378773275,416
50040011,34.7139893082645,33.1532411899363,417
50040011,34.7138277548777,33.1526293267585,418
50040011,34.7128315964524,33.14872881523,419
50040011,34.712364855015,33.1469260781409,420
50040011,34.7119064008592,33.1457130857489,421
50040011,34.7101697288899,33.1425213044608,422
50040011,34.709846016308,33.1417235683774,423
50040011,34.7097384233645,33.1411882915631,424
50040011,34.7096526629238,33.1373223736071,425
50040011,34.7096533138223,33.13674360085,426
50040011,34.7096448953032,33.1362084942568,427
50040011,34.7096122274274,33.1331289285213,428
50040011,34.7096485491617,33.1328996612339,429
50040011,34.7096396503707,33.1327904444024,430
50040011,34.7097306950167,33.1319934100526,431
50040011,34.7097669791844,33.1317969027092,432
50040011,34.709903130059,33.1309780965622,433
50040011,34.7101300127278,33.1296352542625,434
50040011,34.7101484428811,33.1292639918896,435
50040011,34.7101576112524,33.1291220418823,436
50040011,34.7101403026635,33.1284340344285,437
50040011,34.7097712940354,33.1277454865474,438
50040011,34.7092672185179,33.1268601744391,439
50040011,34.7088170854638,33.126127836989,440
50040011,34.708610103681,33.1257125580445,441
50040011,34.7084392592405,33.1252318150386,442
50040011,34.7083314036386,33.1248822096411,443
50040011,34.7082517228013,33.1234297194141,444
50040011,34.7081708383465,33.1231565975637,445
50040011,34.7080898982022,33.1229380764504,446
50040011,34.7075593231742,33.1214630931121,447
50040011,34.7074513915854,33.1211790160277,448
50040011,34.7070197015961,33.119999035446,449
50040011,34.7063002033414,33.1180215085169,450
50040011,34.7061742807131,33.1176828156765,451
50040011,34.7058511358314,33.1161208317696,452
50040011,34.7057165629267,33.1153890206946,453
50040011,34.7047266668951,33.1131818836514,454
50040011,34.7043667908055,33.1122750692504,455
50040011,34.7036743683754,33.110133915938,456
50040011,34.7030988108649,33.108364209845,457
50040011,34.702441932926,33.1067472943923,458
50040011,34.7012452332831,33.1036447158207,459
50040011,34.701137222907,33.1034043599086,460
50040011,34.6999668870207,33.1010334824685,461
50040011,34.6998318900554,33.1007057491149,462
50040011,34.6995259115642,33.0999410529322,463
50040011,34.6994451080956,33.0995041987834,464
50040011,34.6990768241858,33.0977130621524,465
50040011,34.6981322922356,33.0947420510986,466
50040011,34.6976193600371,33.0933329560466,467
50040011,34.6974122991637,33.092874139908,468
50040011,34.6973132105804,33.0927320868114,469
50040011,34.696998106262,33.0920438632415,470
50040011,34.6966470410001,33.0912027455518,471
50040011,34.6965750693294,33.090973377066,472
50040011,34.6964584696363,33.0901216038423,473
50040011,34.6963866809004,33.0896411109486,474
50040011,34.696080736123,33.0887345468675,475
50040011,34.6952342053417,33.08713956085,476
50040011,34.6948648068714,33.0866696857069,477
50040011,34.6930374388354,33.0819511680627,478
50040011,34.6925515558548,33.0803239039433,479
50040011,34.6923715852003,33.0797341581869,480
50040011,34.6918764723878,33.078390777624,481
50040011,34.6911022639518,33.0762938240516,482
50040011,34.6904720590028,33.0746009947186,483
50040011,34.6900849529231,33.0735088775905,484
50040011,34.6892477199727,33.0710953504044,485
50040011,34.6889506357262,33.0702216924334,486
50040011,34.6886625071468,33.0694463057772,487
50040011,34.6883653249487,33.0687255043802,488
50040011,34.6875909555277,33.0666178117352,489
50040011,34.6863929958311,33.0639639690233,490
50040011,34.6859155361013,33.0630247267452,491
50040011,34.6855371880759,33.0622384086694,492
50040011,34.6851497674664,33.061550344506,493
50040011,34.6843569594221,33.0600104681976,494
50040011,34.6837533028538,33.058896512081,495
50040011,34.6824828031169,33.0567341055136,496
50040011,34.6813654270314,33.0548884455647,497
50040011,34.6803831197932,33.0534359126802,498
50040011,34.6800316497715,33.0529117006494,499
50040011,34.6798333644072,33.052660498377,500
50040011,34.6795809991782,33.0523437653036,501
50040011,34.6791934155908,33.05190687061,502
50040011,34.6789320350775,33.0515792204337,503
50040011,34.6785444578601,33.051120500346,504
50040011,34.6770842620178,33.0494057920652,505
50040011,34.6760837494597,33.0482153688983,506
50040011,34.6748668454346,33.04689386363,507
50040011,34.6744341731489,33.0464024156892,508
50040011,34.6738122044848,33.0456925571162,509
50040011,34.6730099494772,33.0447752179633,510
50040011,34.6726404335802,33.0441746715153,511
50040011,34.6721267212382,33.0433120866419,512
50040011,34.6718473313749,33.0428425830122,513
50040011,34.6716941222157,33.0425696219554,514
50040011,34.6714597169735,33.0423948579374,515
50040011,34.6713695945291,33.0422310833554,516
50040011,34.6710091174174,33.0415323277925,517
50040011,34.6710001403349,33.041412256156,518
50040011,34.671306996112,33.0406810880398,519
50040011,34.6714424207448,33.040211798323,520
50040011,34.6715688291997,33.0397315875009,521
50040011,34.6718126675489,33.0386292583589,522
50040011,34.6719119337252,33.0384109981274,523
50040011,34.6718218776328,33.0380180056146,524
50040011,34.6717499734361,33.0372429868508,525
50040011,34.6717681022766,33.0369373666509,526
50040011,34.6718495250747,33.036064178184,527
50040011,34.6718681507235,33.0340121079501,528
50040011,34.6718321638999,33.0337064646874,529
50040011,34.6716338804863,33.0333025190275,530
50040011,34.6713905208014,33.0328439812332,531
50040011,34.6711381414519,33.0323854426104,532
50040011,34.6706694520776,33.0314574721959,533
50040011,34.6703539779676,33.0308570217955,534
50040011,34.6701196187866,33.0304312467357,535
50040011,34.669903285906,33.0300382257316,536
50040011,34.6696869597078,33.0296124617005,537
50040011,34.669344440816,33.0289356110991,538
50040011,34.6687044442056,33.0277456649697,539
50040011,34.6686323280094,33.0276255771803,540
50040011,34.6684790797776,33.0273744843932,541
50040011,34.6682717573253,33.0269705671651,542
50040011,34.6679562491588,33.0264247250481,543
50040011,34.6678931425161,33.026337386698,544
50040011,34.667090831203,33.0249837119955,545
50040011,34.6667212217491,33.0243614668221,546
50040011,34.6661983084219,33.0237173543144,547
50040011,34.6657926536521,33.0229204792167,548
50040011,34.665459129217,33.0221672889395,549
50040011,34.6652788354124,33.0218070641911,550
50040011,34.664855160314,33.0208464867949,551
50040011,34.6639266561889,33.0187288860408,552
50040011,34.6628808307613,33.0169823896024,553
50040011,34.6620600668485,33.0178990002012,554
50040011,34.6599045528759,33.0193718918702,555
50040011,34.6596249299403,33.0197865475949,556
50040011,34.6596429373712,33.019961171194,557
50040011,34.6596519391978,33.02005939673,558
50040011,34.6596429050521,33.02015761792,559
50040011,34.6595436768248,33.0203431266982,560
50040011,34.6597420258215,33.0206160181787,561
50040011,34.6598682268896,33.0209107203298,562
50040011,34.6600034356859,33.0212599944422,563
50040011,34.6600575147068,33.0214237146795,564
50040011,34.6601296255324,33.0216092673479,565
50040011,34.6601927181289,33.0217948179766,566
50040011,34.6603279164479,33.022187750072,567
50040011,34.6605352307,33.0227225827217,568
50040011,34.6605351877721,33.0229517730212,569
50040011,34.6604449545749,33.0232355072679,570
50040011,34.6601924166056,33.0234209710296,571
50040011,34.6599940007868,33.0235300527403,572
50040011,34.6597955848642,33.0236391339313,573
50040011,34.6596603241263,33.0235954406841,574
50040011,34.6594619482718,33.023497161305,575
50040011,34.6593447464023,33.0233334232007,576
50040011,34.6591374266162,33.0228422512435,577
50040011,34.6589481247025,33.0224383955001,578
50040011,34.6587768415308,33.0221218551132,579
50040011,34.6586416254185,33.0218271526276,580
50040011,34.6585334236937,33.0217507293254,581
50040011,34.6584162000888,33.0216961309661,582
50040011,34.6582448551826,33.0217179133607,583
50040011,34.6578029307197,33.0219688078002,584
50040011,34.657613532095,33.0220888056772,585
50040011,34.6572527743692,33.0223069778441,586
50040011,34.6566845750464,33.0226778784718,587
50040011,34.6561975628437,33.0229069241897,588
50040011,34.6557285964184,33.023081406273,589
50040011,34.6551243541648,33.0232885879534,590
50040011,34.6546373658803,33.0233866692045,591
50040011,34.6540151249422,33.0233974074051,592
50040011,34.6539339779831,33.02332099389,593
50040011,34.653933994649,33.0232336902224,594
50040011,34.654006156962,33.0231354936415,595
50040011,34.6543669060905,33.0229718986405,596
50040011,34.6548719524307,33.0227537763403,597
50040011,34.6552327050387,33.0225683517288,598
50040011,34.6553950463293,33.0224701773772,599
50040011,34.6554942518452,33.0224265514961,600
50040011,34.6566035707888,33.0218157050002,601
50040012,34.6554942518452,33.0224265514961,0
50040012,34.6566035707888,33.0218157050002,1
50040012,34.6578029307197,33.0219688078002,2
50040012,34.6583621156316,33.0215651543974,3
50040012,34.6584973848561,33.0215651894369,4
50040012,34.6586416565525,33.0216525354177,5
50040012,34.6594439417276,33.023344364685,6
50040012,34.6596423260916,33.023398988852,7
50040012,34.6597685689542,33.0234426792311,8
50040012,34.6603908697224,33.0231154403123,9
50040012,34.6604540630873,33.0227553020074,10
50040012,34.6596247888244,33.0206378165555,11
50040012,34.6595436768248,33.0203431266982,12
50040012,34.6594805384273,33.0204195070723,13
50040012,34.6594174073117,33.0204522326209,14
50040012,34.6593632941337,33.0204849603389,15
50040012,34.6591829315223,33.0205067432518,16
50040012,34.6590206084697,33.0205067032671,17
50040012,34.6589484703915,33.0204739446485,18
50040012,34.6589124022643,33.0204521085548,19
50040012,34.6588673198405,33.0204084430565,20
50040012,34.658795187201,33.0203429437958,21
50040012,34.6587501047372,33.0202992784181,22
50040012,34.6586238985832,33.0200264082989,23
50040012,34.6586239271383,33.0198517911241,24
50040012,34.6586690679974,33.0195353080748,25
50040012,34.6586961323152,33.0194698329256,26
50040012,34.6587502556478,33.0193716232695,27
50040012,34.6587953540447,33.0193170657818,28
50040012,34.6589757302413,33.0192079714356,29
50040012,34.6592192148222,33.0192080276141,30
50040012,34.6594716862348,33.0194045321969,31
50040012,34.6599045528759,33.0193718918702,32
50040012,34.6620600668485,33.0178990002012,33
50040012,34.6628808307613,33.0169823896024,34
50040012,34.6639266561889,33.0187288860408,35
