route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
670011,20899,15345113,Tamasos Bus St.,670011,0
420021,20899,15345114,Uni. Of  Cyprus,420021,0
420022,20899,15345115,Makario Stadium,420022,1
5040012,20899,15345116,Gen. Hospital,5040012,1
130011,20899,15345117,Solomou Sq.,130011,0
130012,20899,15345118,Makario Stadium,130012,1
130012,20899,15345119,Makario Stadium,130012,1
5010011,20899,15345120,Solomou Square,5010011,0
360012,20899,15345121,Geriou,360012,1
360021,20899,15345122,Gen. Hospital Bus,360021,0
360022,20899,15345123, Geriou,360022,1
160011,20899,15345124,Nicosia Mall,160011,0
160012,20899,15345125,Makario Stadium,160012,1
620012,20899,15345126,Palaichori,620012,1
620011,20899,15345127,Tamasos Bus St.,620011,0
110012,20899,15345128, Isokratous,110012,1
150012,20899,15345129,Lakatameia,150012,1
150011,20899,15345130,Makario Stadium,150011,0
410011,20899,15345131,Univ. of Cyprus,410011,0
410012,20899,15345132,Makario Stadium,410012,1
420021,20899,15345133,Uni. Of  Cyprus,420021,0
5010012,20899,15345134,Makario Stadium,5010012,1
5010011,20899,15345135,Solomou Square,5010011,0
5010012,20899,15345136,Makario Stadium,5010012,1
5040011,20899,15345137,Solomou Square,5040011,0
120012,20899,15345138,Al. Panagouli,120012,1
130011,20899,15345139,Solomou Sq.,130011,0
360022,20899,15345140, Geriou,360022,1
360021,20899,15345141,Gen. Hospital Bus,360021,0
160011,20899,15345142,Nicosia Mall,160011,0
160012,20899,15345143,Makario Stadium,160012,1
160011,20899,15345144,Nicosia Mall,160011,0
160012,20899,15345145,Makario Stadium,160012,1
460011,20899,15345146,Univ. of Cyprus ,460011,0
190012,20899,15345147,Strovolos Station,190012,1
5030011,20899,15345148,Solomou Sq.,5030011,0
5030012,20899,15345149,Alampra Bus St.,5030012,1
170022,20899,15345150,Anthoupoli,170022,1
170021,20899,15345151,Makario,170021,0
410011,20899,15345152,Univ. of Cyprus,410011,0
410012,20899,15345153,Makario Stadium,410012,1
470011,20899,15345154,Gen. Hospital,470011,0
470012,20899,15345155,Makario Stadium,470012,1
220021,20899,15345156,Lakatamia,220021,0
130011,20899,15345157,Solomou Sq.,130011,0
130012,20899,15345158,Makario Stadium,130012,1
320012,20899,15345159,SOPAZ,320012,1
320011,20899,15345160,Solomos Square,320011,0
5010011,20899,15345161,Solomou Square,5010011,0
540012,20899,15345162,Lythrodontas,540012,1
540011,20899,15345163,Alampra Bus St.,540011,0
4000022,20899,15345164,Astromeritis,4000022,1
4000022,20899,15345165,Astromeritis,4000022,1
280011,20899,15345166,Solomou Square,280011,0
280012,20899,15345167,Avenue Athalassas,280012,1
380022,20899,15345168, Geri Ind. Area,380022,1
520022,20899,15345169,Potamia,520022,1
520021,20899,15345170,Alampra Station,520021,0
110012,20899,15345171, Isokratous,110012,1
460012,20899,15345172, Makario Bus St.,460012,1
420021,20899,15345173,Uni. Of  Cyprus,420021,0
330011,20899,15345174,Solomou Square,330011,0
330012,20899,15345175,Univ. of Cyprus,330012,1
5040011,20899,15345176,Solomou Square,5040011,0
5040012,20899,15345177,Gen. Hospital,5040012,1
120012,20899,15345178,Al. Panagouli,120012,1
5010011,20899,15345179,Solomou Square,5010011,0
5010012,20899,15345180,Makario Stadium,5010012,1
160011,20899,15345181,Nicosia Mall,160011,0
160012,20899,15345182,Makario Stadium,160012,1
160011,20899,15345183,Nicosia Mall,160011,0
160012,20899,15345184,Makario Stadium,160012,1
460011,20899,15345185,Univ. of Cyprus ,460011,0
8040011,20899,15345186,Solomou Square,8040011,0
8040012,20899,15345187, Alampra Bus St.,8040012,1
8040011,20899,15345188,Solomou Square,8040011,0
8040012,20899,15345189, Alampra Bus St.,8040012,1
170022,20899,15345190,Anthoupoli,170022,1
470011,20899,15345191,Gen. Hospital,470011,0
470012,20899,15345192,Makario Stadium,470012,1
420022,20899,15345193,Makario Stadium,420022,1
4000022,20899,15345194,Astromeritis,4000022,1
460012,20899,15345195, Makario Bus St.,460012,1
740012,20899,15345196,Anthoupoli,740012,1
740011,20899,15345197,Kokkinotrimithia,740011,0
740012,20899,15345198,Anthoupoli,740012,1
740011,20899,15345199,Kokkinotrimithia,740011,0
8040011,20899,15345200,Solomou Square,8040011,0
8040012,20899,15345201, Alampra Bus St.,8040012,1
8020011,20899,15345202,Univ. of Cyprus,8020011,0
8020012,20899,15345203,Makario Stadium,8020012,1
8020011,20899,15345204,Univ. of Cyprus,8020011,0
8020012,20899,15345205,Makario Stadium,8020012,1
8030011,20899,15345206,Gen. Hospital St.,8030011,0
8030012,20899,15345207,Makario Stadium,8030012,1
8050011,20899,15345208,Solomou Square,8050011,0
8050012,20899,15345209,Tamasos Bus St.,8050012,1
8050011,20899,15345210,Solomou Square,8050011,0
8050012,20899,15345211,Tamasos Bus St.,8050012,1
8010011,20899,15345212, Solomou Square,8010011,0
8010012,20899,15345213,Nicosia Mall,8010012,1
8010011,20899,15345214, Solomou Square,8010011,0
8010012,20899,15345215,Nicosia Mall,8010012,1
8010011,20899,15345216, Solomou Square,8010011,0
8010012,20899,15345217,Nicosia Mall,8010012,1
8020011,20899,15345218,Univ. of Cyprus,8020011,0
8020012,20899,15345219,Makario Stadium,8020012,1
8030011,20899,15345220,Gen. Hospital St.,8030011,0
8030012,20899,15345221,Makario Stadium,8030012,1
8030011,20899,15345222,Gen. Hospital St.,8030011,0
8030012,20899,15345223,Makario Stadium,8030012,1
